RespondentID,celebtrate_thanksgiving,main_dish,main_dish_other,main_dish_cooking_method,main_dish_cooking_method_other,type_stuffing_or_dressing,type_stuffing_or_dressing_other,type_cranberry_sauce,type_cranberry_sauce_other,gravy,side_brussel_sprouts,side_carrots,side_cauliflower,side_corn,side_cornbread,side_fruit_salad,side_green_beans,side_mac_and_cheese,side_mashed_potato,side_rolls_biscuits,side_squash,side_vegetable_salad,side_yams,side_other,pie_apple,pie_buttermilk,pie_cherry,pie_chocolate,pie_coconut_cream,pie_key_lime,pie_peach,pie_pecan,pie_pumpkin,pie_sweet_potato,pie_none,pie_other,dessert_apple_cobbler,desser_blondies,dessert_brownies,desser_carrot_cake,dessert_cheesecake,dessert_cookies,dessert_fudge,dessert_ice_cream,dessert_peach_cobbler,dessert_none,dessert_other,pray_before_after_meal,distance_traveled,watch_macys_parade,kids_table_age_cutoff,meet_hometown_friends,friendsgiving,shop_black_Friday,work_retail,work_black_Friday,residential_type,age,gender,household_income,US_region
4337021725,Yes,Turkey,,Baked,,Bread-based,,Homemade,,Yes,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,pumpkin and pecan pies,No,Thanksgiving is happening at my home--I won't travel at all,1,21 or older,No,No,No,No,,Rural,60+,Male,"$25,000 to $49,999",East North Central
4337021828,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,minced meat,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is happening at my home--I won't travel at all,1,21 or older,No,No,No,No,,Rural,60+,Male,Prefer not to answer,Pacific
4337022132,Yes,Turkey,,Roasted,,Bread-based,,Canned,,Yes,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,No,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,Yes,Yes,No,No,,Suburban,60+,Female,"$150,000 to $174,999",West South Central
4337023697,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,No,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,No,No,No,No,,Suburban,60+,Male,"$125,000 to $149,999",Middle Atlantic
4337024057,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,1,1,0,0,0,1,1,1,1,1,0,1,1,Turnip greens,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is local--it will take place in the town I live in,0,12,No,No,No,No,,Suburban,60+,Male,"$0 to $9,999",East South Central
4337025357,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,rhubarb,0,0,0,0,0,0,0,0,0,1,0,No,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,No,No,No,No,,Urban,60+,Female,"$25,000 to $49,999",West North Central
4337027180,Yes,Turkey,,Roasted,,None,,Canned,,No,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,Thanksgiving is happening at my home--I won't travel at all,0,12,No,No,No,No,,Suburban,60+,Female,"$10,000 to $24,999",East South Central
4337028767,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 - 44,Female,"$200,000 and up",South Atlantic
4337029500,Yes,Turkey,,Roasted,,Bread-based,,Canned,,Yes,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Pumpkin Roll ,No,Thanksgiving is local--it will take place in the town I live in,0,12,Yes,No,No,No,,Suburban,45 - 59,Male,"$50,000 to $74,999",East North Central
4337031019,Yes,Turkey,,Other (please specify),BBQ'd,Bread-based,,Canned,,Yes,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Yes,Thanksgiving is local--it will take place in the town I live in,1,10 or younger,Yes,No,No,No,,Suburban,18 - 29,Female,"$10,000 to $24,999",Mountain
4337032009,Yes,Other (please specify),Turkey and Ham,Baked,,None,,Other (please specify),Homemade and canned,Yes,0,0,0,1,0,0,1,0,1,1,0,0,1,Asparagus,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,No,No,No,No,,Rural,60+,Male,"$200,000 and up",East North Central
4337032039,Yes,Ham/Pork,,Baked,,Bread-based,,Homemade,,Yes,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Yes,Thanksgiving is local--it will take place in the town I live in,1,10 or younger,Yes,Yes,Yes,No,,Suburban,18 - 29,Male,"$25,000 to $49,999",South Atlantic
4337040405,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Yes,Thanksgiving is local--it will take place in the town I live in,0,12,No,No,No,No,,Rural,18 - 29,Female,"$10,000 to $24,999",East South Central
4337040587,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,No,Thanksgiving is happening at my home--I won't travel at all,0,16,Yes,No,No,No,,Rural,18 - 29,Male,Prefer not to answer,Pacific
4337043565,Yes,Turkey,,Fried,,Bread-based,,Canned,,Yes,0,0,0,0,1,0,1,0,1,1,0,0,0,"baked sweet potatoes, broccoli & cheese sauce",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,12,Yes,No,No,No,,Suburban,60+,Male,"$75,000 to $99,999",West South Central
4337043853,Yes,Turkey,,Baked,,Bread-based,,Homemade,,Yes,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Yes,Thanksgiving is local--it will take place in the town I live in,0,15,No,Yes,No,No,,Suburban,18 - 29,Female,"$50,000 to $74,999",Pacific
4337044348,Yes,Tofurkey,,Other (please specify),various ways,Bread-based,,Canned,,Yes,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Just pie,No,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,No,No,No,No,,Urban,60+,Female,"$100,000 to $124,999",South Atlantic
4337044628,Yes,Other (please specify),alternate turkey & ham,Baked,,Other (please specify),cornbread,Homemade,,Yes,0,0,1,0,0,0,1,0,1,1,0,1,0,"plain sweet potatoes, brocolli, relish tray, oyster dressing",0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,"Triple Treat (butterscotch, cream cheese mix, and nut crust",Yes,Thanksgiving is happening at my home--I won't travel at all,0,10 or younger,No,No,No,No,,Rural,60+,Female,"$25,000 to $49,999",West North Central
4337044640,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,0,0,0,0,0,1,0,0,1,1,0,0,1,"Peas with mushrooms. Sparkly white wine. sweet gherkin pickles, pumpkin pie",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,No,No,No,No,,Suburban,60+,Female,"$50,000 to $74,999",New England
4337049485,Yes,Turkey,,Roasted,,Bread-based,,None,,Yes,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,10 or younger,Yes,No,Yes,No,,Rural,30 - 44,Male,"$25,000 to $49,999",East North Central
4337050187,Yes,Turkey,,I don't know,,Bread-based,,Canned,,Yes,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,13,No,No,No,Yes,Yes,Rural,45 - 59,Male,"$25,000 to $49,999",South Atlantic
4337050973,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,Thanksgiving is local--it will take place in the town I live in,0,21 or older,No,Yes,No,No,,Urban,60+,Female,"$10,000 to $24,999",Pacific
4337053135,Yes,Turkey,,Fried,,Bread-based,,None,,Yes,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chocolate Cake with Marshmellows, Caremal Cake",Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,10 or younger,Yes,No,No,No,,Suburban,30 - 44,Female,"$50,000 to $74,999",South Atlantic
4337053465,Yes,Turkey,,Baked,,Bread-based,,Homemade,,Yes,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,21 or older,No,No,Yes,Yes,Yes,Suburban,18 - 29,Female,"$25,000 to $49,999",Mountain
4337053842,Yes,Turkey,,Baked,,Bread-based,,Homemade,,Yes,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,16,No,No,No,No,,Rural,30 - 44,Female,"$75,000 to $99,999",South Atlantic
4337053889,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,No,No,No,No,,Suburban,30 - 44,Female,"$100,000 to $124,999",Middle Atlantic
4337056155,Yes,Turkey,,Roasted,,Bread-based,,Other (please specify),Sorbet,Yes,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pie,Yes,Thanksgiving is local--it will take place in the town I live in,0,21 or older,No,No,No,No,,Suburban,60+,Female,"$100,000 to $124,999",East North Central
4337058651,Yes,Turkey,,Baked,,None,,Homemade,,Yes,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,pumpkin pie. why ask this twice?,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,10 or younger,No,Yes,No,No,,Suburban,18 - 29,Female,"$150,000 to $174,999",South Atlantic
4337061177,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,1,0,0,1,0,0,1,0,1,1,0,1,1,pumpkin bisque,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes,Thanksgiving is local--it will take place in the town I live in,0,16,Yes,Yes,No,No,,Urban,60+,Female,"$175,000 to $199,999",East South Central
4337061732,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,No,No,No,No,,Suburban,60+,Female,"$10,000 to $24,999",New England
4337063427,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Yes,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,Yes,No,Yes,No,,Rural,45 - 59,Male,"$100,000 to $124,999",South Atlantic
4337064141,Yes,Other (please specify),gumbo,Other (please specify),like soup,None,,None,,No,0,0,0,0,0,0,0,0,0,0,0,1,0,potato salad,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,No,No,No,No,,Suburban,30 - 44,Female,"$75,000 to $99,999",West South Central
4337068413,Yes,Turkey,,Roasted,,None,,None,,Yes,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,No,No,No,No,,Suburban,30 - 44,Female,"$50,000 to $74,999",West North Central
4337069914,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,1,15,No,No,Yes,No,,Suburban,30 - 44,Female,"$175,000 to $199,999",East North Central
4337070275,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes,Thanksgiving is local--it will take place in the town I live in,1,12,Yes,Yes,No,No,,Suburban,30 - 44,Female,"$50,000 to $74,999",Pacific
4337071166,Yes,Turkey,,Roasted,,Bread-based,,Canned,,Yes,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Yes,Thanksgiving is local--it will take place in the town I live in,1,12,Yes,No,No,No,,Suburban,30 - 44,Female,Prefer not to answer,South Atlantic
4337073874,Yes,Turkey,,Baked,,Bread-based,,Homemade,,Yes,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,grass hopper,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,0,12,Yes,No,Yes,No,,Urban,30 - 44,Male,"$100,000 to $124,999",East North Central
4337074187,Yes,Turkey,,Roasted,,Bread-based,,Canned,,Yes,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,No,No,Yes,No,,Urban,60+,Female,"$50,000 to $74,999",East South Central
4337074360,Yes,Other (please specify),Restaurant with various choices.,Other (please specify),Restaurant with various choices.,Other (please specify),Restaurant with various choices.,Other (please specify),Restaurant with various choices.,Yes,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Restaurant with various choices.,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,21 or older,No,No,No,No,,Rural,45 - 59,Male,"$125,000 to $149,999",South Atlantic
4337075743,Yes,Turkey,,Roasted,,Bread-based,,Canned,,Yes,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,No,No,No,No,,Urban,45 - 59,Male,"$75,000 to $99,999",East North Central
4337078449,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,No,No,No,No,,Urban,60+,Female,"$25,000 to $49,999",Mountain
4337078951,Yes,Tofurkey,,Baked,,Bread-based,,Canned,,No,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,No,Thanksgiving is local--it will take place in the town I live in,1,16,Yes,Yes,No,No,,Suburban,30 - 44,Female,"$200,000 and up",Mountain
4337083128,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,No,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,Yes,Yes,No,No,,Urban,30 - 44,Female,"$25,000 to $49,999",Middle Atlantic
4337083360,Yes,Turkey,,Roasted,,Bread-based,,Other (please specify),home made and canned,Yes,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is happening at my home--I won't travel at all,1,21 or older,No,Yes,Yes,No,,Suburban,60+,Female,"$50,000 to $74,999",Mountain
4337084799,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,10 or younger,No,No,No,No,,Suburban,30 - 44,Female,"$0 to $9,999",South Atlantic
4337086114,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60+,Female,"$25,000 to $49,999",Middle Atlantic
4337086635,Yes,Turkey,,Roasted,,Bread-based,,Canned,,Yes,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cheesecake.,Yes,Thanksgiving is local--it will take place in the town I live in,0,21 or older,Yes,No,No,No,,Urban,45 - 59,Male,"$150,000 to $174,999",Pacific
4337087325,Yes,Turkey,,Roasted,,Bread-based,,Canned,,Yes,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is happening at my home--I won't travel at all,0,20,No,No,No,No,,Suburban,60+,Female,"$100,000 to $124,999",East North Central
4337087412,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,10 or younger,Yes,No,No,No,,Urban,18 - 29,Female,"$75,000 to $99,999",East North Central
4337089256,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,No,,0,,,,,,,,,,,
4337091880,Yes,Turkey,,Roasted,,Bread-based,,Canned,,Yes,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,10 or younger,Yes,No,No,No,,Rural,30 - 44,Female,"$25,000 to $49,999",East South Central
4337094254,Yes,Turducken,,Roasted,,Bread-based,,Homemade,,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,With pie listed above,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,1,16,No,No,No,No,,Rural,60+,Female,"$200,000 and up",Pacific
4337096669,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Thanksgiving is happening at my home--I won't travel at all,1,21 or older,No,No,No,No,,Suburban,18 - 29,Female,"$50,000 to $74,999",East North Central
4337097775,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45 - 59,Male,"$25,000 to $49,999",Middle Atlantic
4337097777,Yes,Turkey,,Roasted,,Bread-based,,Canned,,Yes,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,10 or younger,Yes,No,No,No,,Suburban,45 - 59,Male,"$10,000 to $24,999",Middle Atlantic
4337098925,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is local--it will take place in the town I live in,1,10 or younger,No,No,No,No,,Rural,30 - 44,Female,"$50,000 to $74,999",West North Central
4337100638,Yes,Turkey,,Baked,,Bread-based,,Homemade,,Yes,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,21 or older,No,Yes,No,No,,Urban,60+,Female,"$200,000 and up",Middle Atlantic
4337100681,Yes,Turkey,,Baked,,Bread-based,,Homemade,,Yes,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,1,10 or younger,No,No,No,No,,Suburban,60+,Female,"$200,000 and up",East North Central
4337106266,Yes,Turkey,,Baked,,Rice-based,,Homemade,,Yes,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,No,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,Yes,No,No,No,,Suburban,30 - 44,Male,"$25,000 to $49,999",South Atlantic
4337107135,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"pies: pumpkin with cie cream vanilla, apple, pecan",Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,12,Yes,No,Yes,No,,Rural,30 - 44,Female,"$25,000 to $49,999",South Atlantic
4337107492,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,No,No,No,No,,Suburban,45 - 59,Male,"$25,000 to $49,999",South Atlantic
4337107692,Yes,Turkey,,I don't know,,Bread-based,,Canned,,Yes,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,Yes,No,No,No,,Suburban,60+,Female,"$25,000 to $49,999",East South Central
4337108113,Yes,Turkey,,Fried,,Bread-based,,None,,Yes,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,1,0,0,0,0,0,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,13,No,No,No,No,,Suburban,18 - 29,Male,"$50,000 to $74,999",South Atlantic
4337109606,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 - 44,Female,"$25,000 to $49,999",Middle Atlantic
4337109688,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,Peanut butter,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,10 or younger,No,Yes,No,No,,Suburban,18 - 29,Female,"$25,000 to $49,999",Mountain
4337110217,Yes,Turkey,,Baked,,Bread-based,,Homemade,,Yes,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,THE PIE YOU JUST ASKED ABOUT. ,No,Thanksgiving is local--it will take place in the town I live in,1,21 or older,No,Yes,No,No,,Urban,18 - 29,Female,"$25,000 to $49,999",Middle Atlantic
4337111695,Yes,Turkey,,Roasted,,Bread-based,,Canned,,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Thanksgiving is local--it will take place in the town I live in,1,10 or younger,No,No,No,No,,Suburban,60+,Female,Prefer not to answer,South Atlantic
4337112360,Yes,Turkey,,Roasted,,Other (please specify),Cornbread-based,Canned,,Yes,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Pecan, Mincemeat",0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is happening at my home--I won't travel at all,0,10 or younger,No,No,No,No,,Urban,60+,Female,"$75,000 to $99,999",South Atlantic
4337113072,Yes,Turkey,,Baked,,Bread-based,,None,,Yes,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,13,No,No,No,No,,Suburban,30 - 44,Male,"$75,000 to $99,999",East North Central
4337114484,Yes,Turkey,,Fried,,Bread-based,,Canned,,Yes,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,Yes,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,No,No,No,No,,Rural,60+,Female,"$200,000 and up",West South Central
4337114697,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cheesecak,0,0,0,0,1,0,0,0,0,0,0,No,Thanksgiving is happening at my home--I won't travel at all,1,16,No,Yes,No,No,,Suburban,45 - 59,Male,"$75,000 to $99,999",South Atlantic
4337114976,Yes,Turkey,,Baked,,Bread-based,,Homemade,,Yes,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,No,No,No,No,,Suburban,18 - 29,Female,Prefer not to answer,South Atlantic
4337117150,Yes,Turkey,,Roasted,,Bread-based,,None,,Yes,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,Yes,No,Yes,No,,Urban,30 - 44,Female,"$50,000 to $74,999",East North Central
