STATE,STATENAME,ST_CASE,VEH_NO,PER_NO,NMHELMET,NMHELMETNAME,NMPROPAD,NMPROPADNAME,NMOTHPRO,NMOTHPRONAME,NMREFCLO,NMREFCLONAME,NMLIGHT,NMLIGHTNAME,NMOTHPRE,NMOTHPRENAME
48,Texas,480929,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,480930,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,480936,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,480955,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,480960,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,480962,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,480963,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,480980,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,480983,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,480985,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,480986,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481002,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481005,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481023,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481043,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481044,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481048,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481050,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481057,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481066,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481069,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481070,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481081,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481083,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481086,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481090,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481095,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481099,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481111,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481112,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481115,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481117,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481122,0,1,2,Yes,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481132,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481137,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481139,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481144,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481158,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481159,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481165,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481169,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481172,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481193,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,1,No
48,Texas,481198,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481204,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481204,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481204,0,3,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481204,0,4,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481204,0,5,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481204,0,6,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481206,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481207,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481211,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481212,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481213,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481216,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481219,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481220,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481230,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481234,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481235,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481237,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481237,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481237,0,3,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481240,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481256,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481263,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481265,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481267,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481277,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481279,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481280,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481289,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481290,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481297,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481300,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481301,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481301,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481307,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481309,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481312,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481313,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481317,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481320,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481322,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481328,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481329,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481333,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481335,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481341,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481368,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481371,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481378,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481381,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481382,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481391,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481393,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481404,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481408,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481419,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481420,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481420,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481422,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481439,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481441,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481447,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481449,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481455,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481464,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481470,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481471,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481472,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481475,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481479,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481481,0,1,9,Reported as Unknown,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481485,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481485,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481485,0,3,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481488,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481491,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481496,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481498,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481498,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481498,0,3,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481501,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481503,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481504,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481504,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481505,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481506,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481508,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481509,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481510,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481513,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481514,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481516,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481517,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481520,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481540,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481545,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481550,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481551,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481555,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481561,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481571,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481573,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481589,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481592,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481597,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481622,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481623,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481625,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481630,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481642,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481646,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481649,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481650,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481654,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481656,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481660,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481663,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481674,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481675,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,1,No,8,Not Reported
48,Texas,481691,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481693,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481698,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481700,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481700,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481702,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481715,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481741,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481743,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481746,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481752,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481756,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481757,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481764,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481768,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481776,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481780,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481784,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481786,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481787,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481790,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481798,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481804,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481807,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481816,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481819,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481820,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481823,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481825,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481831,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481832,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481839,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481845,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481846,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481850,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481857,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481862,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481865,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481871,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481875,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481878,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481879,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481880,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481886,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481887,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481887,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481888,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481890,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,1,No
48,Texas,481898,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481908,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,1,No,8,Not Reported
48,Texas,481909,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481916,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481917,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481923,0,1,8,Not Reported,8,Not Reported,8,Not Reported,2,Yes,8,Not Reported,8,Not Reported
48,Texas,481925,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481927,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481928,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,2,Yes,8,Not Reported
48,Texas,481932,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481944,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481960,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481962,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481964,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481965,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481968,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
48,Texas,481974,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
